MedicineCode,MedicineName,ScientificName,Alias,AliasPyCode,AliasWbCode,WbCode,PyCode,DefaultDosage,DosageQty,DosageUnit,Unit,Price,BigPackPrice,BigPackUnit,SmallPackPrice,SmallPackUnit,ChildrenPrice,FixPrice,RetPrice,InsuranceCode,InsurancePayRate,FactoryCode,Weight,WeightUnit,Volume,VolumeUnit,Remark,IsSkinTest,IsCompound,IsDrunk,ToxicLevel,IsHighRisk,IsRefrigerated,IsTumour,AntibioticLevel,IsPrecious,IsInsulin,IsAnaleptic,IsAllergyTest,IsLimited,LimitedNote,Specification,DosageForm,IsActive,IsFirstAid,PharmacyCode,PharmacyName,AntibioticPermission,PrescriptionPermission,BaseFlag,FrequencyCode,FrequencyName,UsageCode,UsageName,ExecDeptCode,Unpack,BigPackFactor,ExecDeptName,FactoryName,InsuranceTypem,MedicineProperty,SmallPackFactor,QTY,MeducalInsuranceCode
3096,甲磺酸酚妥拉明注射液,NULL,NULL,NULL,NULL,LDSSERJI,FTLMZ,10,10,mg,支,19.8,NULL,支,NULL,支,NULL,0,99,NULL,甲,529,10,mg,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,7,静注,1,0,1,西药房,上海旭东海普药业有限公司,NULL,1,5,10,XC04ABF039B002010100808
3181,地西泮片,NULL,NULL,NULL,NULL,PPT(F03),DXPP(F17,2.5,2.5,mg,片,0.375,NULL,片,NULL,片,NULL,0,37.5,NULL,甲,2882,2.5,mg,NULL,NULL,NULL,0,NULL,0,2,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5mg/片,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,1,西药房,山东信谊制药有限公司,NULL,1,100,1872,XN05BAD088A001010304165
3326,螺内酯片,NULL,NULL,NULL,NULL,PWWB,LNZP(ATS,20,20,mg,包,1.9,NULL,包,NULL,片,NULL,0,9.5,NULL,甲,753,20,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20mg/片*20片/包,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,20,西药房,杭州民生药业有限公司,NULL,1,100,248,XC03DAL269A001010204494
4003,★多沙唑嗪缓释片,NULL,NULL,NULL,NULL,SQWT(RS),DSZQHSP,4,4,mg,盒,54.79,NULL,盒,NULL,片,NULL,0,54.79,NULL,乙,460,4,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,4mg/片*10片/盒,缓释片,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,10,西药房,辉瑞制药有限公司,NULL,1,10,404,XC02CAD177A010010178715
4018,西格列汀二甲双胍片,NULL,NULL,NULL,NULL,FLCB,XGLTEJSG,900,900,mg,盒,136.68,NULL,盒,NULL,片,NULL,0,136.68,NULL,乙,3072,900,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,900mg/片*28片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,28,西药房,美国Patheon,NULL,1,28,154,XA10BDX223A001010279533
4018,西格列汀二甲双胍片,NULL,NULL,NULL,NULL,FLCB,XGLTEJSG,900,900,mg,盒,136.68,NULL,盒,NULL,片,NULL,0,136.68,NULL,乙,3072,900,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,900mg/片*28片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,28,西药房,美国Patheon,NULL,1,28,192,XA10BDX223A001010279533
4020,托瑞米芬片,NULL,NULL,NULL,NULL,IQCT(G),TRMFP(17,60,60,mg,盒,250.4,NULL,盒,NULL,片,NULL,0,250.4,NULL,乙,1072,60,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,60mg/片*30片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,30,西药房,芬兰奥立安药厂,NULL,1,30,94,XL02BAT120A001010178700
4026,聚乙二醇干扰素α-2a注射液,NULL,NULL,NULL,NULL,ILRQ(G),GRS?2aZ,180,180,ug,支,993.86,NULL,支,NULL,瓶,NULL,0,993.86,NULL,乙,161,180,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,180ug/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,8,皮下,1,0,1,西药房,上海罗氏制药有限公司,NULL,1,1,45,XL03ABJ163B002020100723
4038,★米氮平片,NULL,NULL,NULL,NULL,GUBT(RS),MDPP(17,30,30,mg,盒,99.4,NULL,盒,NULL,片,NULL,0,99.4,NULL,甲,1133,30,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,30mg/片*10片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,荷兰欧加农公司,NULL,1,10,1,XN06AXM093A001010104495
4072,小檗碱片,NULL,NULL,NULL,NULL,ALGT(RS),XBJP(HLS,0.1,0.1,g,瓶,32,NULL,瓶,NULL,片,NULL,0,32,NULL,甲,377,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,广东华南药业集团有限公司,NULL,1,100,407,XA07AXX082A001010100290
4074,重组人干扰素α1b注射液,NULL,NULL,NULL,NULL,FTGITI(R,ZZRGRS?,30,30,ug,支,30.72,NULL,支,NULL,支,NULL,54.993,30.72,NULL,乙,726,30,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,30ug/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,2,肌注,1,0,1,西药房,北京三元基因工程有限公司,NULL,1,1,150,XL03ABC094B002050100115
4075,布地奈德鼻喷雾剂,NULL,NULL,NULL,NULL,FYFTKFY(,BDNDBPWJ,64,64,ug,支,51.64,NULL,支,NULL,支,NULL,66.7,51.64,NULL,乙,983,64,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,7.68mg/支,气雾剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,76,喷鼻 ,1,0,1,西药房,阿斯利康制药有限公司,NULL,1,1,353,XR01ADB165L025020100734
4113,硝酸异山梨酯片,NULL,NULL,NULL,NULL,INUT(RS),XSYSLZP(,5,5,mg,片,0.069,NULL,片,NULL,片,NULL,0,6.9,NULL,甲,3332,5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5mg/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,1,西药房,江苏长江药业有限公司,NULL,1,100,925,XC01DAX078A001010201426
4169,复方氯己定含漱液,NULL,NULL,NULL,NULL,KDIKI(RS,FFLJDHSY,200,200,ml,瓶,10.6,NULL,瓶,NULL,瓶,NULL,0,10.6,NULL,自费,2258,200,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,200ml/瓶,漱口剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,62,漱口,1,0,1,西药房,锦州本天药业有限公司,NULL,1,1,117,XA01ABF391S006030101191
4171,磷酸铝凝胶,NULL,NULL,NULL,NULL,IXQUE(RS,LSLNJYJW,20,20,g,盒,15.2,NULL,盒,NULL,包,NULL,0,15.2,NULL,自费,2659,20,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20g/包*4包/盒,凝胶剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,4,西药房,韩国保宁制药株式会社,NULL,1,4,207,XA02ABL105U001010178305
4189,★坦索罗辛缓释胶囊,NULL,NULL,NULL,NULL,KQEG(RS),TSLXHSJ,0.2,0.2,mg,盒,37.64,NULL,盒,NULL,粒,NULL,0,37.64,NULL,乙,441,0.2,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.2mg/粒*10粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,安斯泰来制药（中国）有限公司,NULL,1,10,76,XG04CAT011E003010101076
4189,★坦索罗辛缓释胶囊,NULL,NULL,NULL,NULL,KQEG(RS),TSLXHSJ,0.2,0.2,mg,盒,37.64,NULL,盒,NULL,粒,NULL,0,37.64,NULL,乙,441,0.2,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.2mg/粒*10粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,安斯泰来制药（中国）有限公司,NULL,1,10,145,XG04CAT011E003010101076
4260,★注射用生长抑素,NULL,NULL,NULL,NULL,LWPQ(RS),SCYSZ(S,3,3,mg,支,443.03,NULL,支,NULL,支,NULL,0,443.03,NULL,乙,2554,3,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,3mg/支,冻干粉针剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,瑞士雪兰诺大药厂,NULL,1,1,11,XH01CBS078B001010179323
4260,★注射用生长抑素,NULL,NULL,NULL,NULL,LWPQ(RS),SCYSZ(S,3,3,mg,支,443.03,NULL,支,NULL,支,NULL,0,443.03,NULL,乙,2554,3,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,3mg/支,冻干粉针剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,瑞士雪兰诺大药厂,NULL,1,1,30,XH01CBS078B001010179323
4268,多磺酸粘多糖乳膏,NULL,NULL,NULL,NULL,FUEAY(RS,DHSZDTRG,14,14,g,支,24.59,NULL,支,NULL,支,NULL,0,24.59,NULL,乙,2549,14,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,14g/支,软膏剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,145,涂患处,1,0,1,西药房,德国三共药厂,NULL,1,1,23,XC05BAD165F002010180481
4268,多磺酸粘多糖乳膏,NULL,NULL,NULL,NULL,FUEAY(RS,DHSZDTRG,14,14,g,支,24.59,NULL,支,NULL,支,NULL,0,24.59,NULL,乙,2549,14,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,14g/支,软膏剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,145,涂患处,1,0,1,西药房,德国三共药厂,NULL,1,1,200,XC05BAD165F002010180481
4287,茴三硫胶囊,NULL,NULL,NULL,NULL,EXWEYT(R,HSLJN(16,25,25,mg,盒,21.82,NULL,盒,NULL,粒,NULL,0,21.82,NULL,自费,444,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/粒*24粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,24,西药房,成都国嘉联合制药有限公司,NULL,1,24,104,XA16AXH081E001010202026
4292,甘草酸二铵注射液,NULL,NULL,NULL,NULL,ATRQ50mg,GCSEAZSY,50,50,mg,支,3.08,NULL,支,NULL,支,NULL,0,15.4,NULL,乙,1187,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,3,静滴,1,0,1,西药房,江苏正大天晴药业股份有限公司,NULL,1,5,79,XA05BAG021B002010201523
4302,阿苯达唑片,NULL,NULL,NULL,NULL,EJIT(RS),ABDZP(18,0.2,0.2,g,片,0.8,NULL,片,NULL,片,NULL,0,8,NULL,甲,2050,0.2,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.2g/片,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,1,西药房,华中药业股份有限公司,NULL,1,10,128,XP02CAA010A001020101884
4330,★阿司匹林肠溶片,NULL,NULL,NULL,NULL,BNASEI,ASPLCRP,0.1,0.1,g,盒,15.05,NULL,盒,NULL,片,NULL,0,15.05,NULL,甲,173,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/片*30片/盒,肠溶片,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,30,西药房,德国拜耳公司,NULL,1,30,1154,XB01ACA056A012010100002
4346,★阿卡波糖片,NULL,NULL,NULL,NULL,ROGT(RS),AKBTP(B,50,50,mg,盒,5.42,NULL,盒,NULL,片,NULL,0,5.42,NULL,甲,2635,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/片*30片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,30,西药房,拜耳医药保健有限公司,NULL,1,30,655,XA10BFA025A001020200002
4367,★注射用头孢唑肟钠,NULL,NULL,NULL,NULL,UWAVQ(RS,TBZWNZ(,1,1,g,支,40.894,NULL,支,NULL,支,NULL,0,40.894,NULL,乙,467,1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,2,0,0,NULL,NULL,NULL,NULL,1g/支,粉针剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,3,静滴,1,0,1,西药房,西南药业股份有限公司,NULL,1,1,285,XJ01DDT104B001030200978
4369,肠内营养剂(短肽型),NULL,NULL,NULL,NULL,DUG(RS),CNYYJ(DT,125,125,g,袋,68.42,NULL,袋,NULL,袋,NULL,79.087,68.42,NULL,乙,2662,125,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,125g/袋,粉散剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,纽迪希亚制药（无锡）有限公司,NULL,1,1,30,XV01AAD154P004010180083
4377,胺碘酮注射液,NULL,NULL,NULL,NULL,SDDQ(RS),YSADTZ3m,150,150,mg,支,23.9333,NULL,支,NULL,支,NULL,0,143.6,NULL,甲,160,150,mg,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,150mg/支,注射剂,1,1,1,西药房,NULL,NULL,6,NULL,NULL,7,静注,1,0,1,西药房,杭州赛诺菲安万特民生制药有限公司,NULL,1,6,27,XC01BDA201B002020180426
4429,苯甲酸阿格列汀片,NULL,NULL,NULL,NULL,AIT(RS),BJSAGLTP,25,25,mg,盒,80.66,NULL,盒,NULL,片,NULL,0,80.66,NULL,乙,3050,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/片*10片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,10,西药房,日本Takeda制药有限公司,NULL,1,10,291,XA10BHA283A001010179133
4490,★鲑降钙素注射液,NULL,NULL,NULL,NULL,BQGITI,GJGSZSY,50,50,iu,支,44.4,NULL,支,NULL,支,NULL,0,222,NULL,乙,2601,50,iu,NULL,NULL,NULL,1,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50iu/支,注射液,1,0,1,西药房,NULL,NULL,2,NULL,NULL,2,肌注,1,0,1,西药房,瑞士诺华制药有限公司,NULL,1,5,1,XH05BAG120B002010280481
4490,★鲑降钙素注射液,NULL,NULL,NULL,NULL,BQGITI,GJGSZSY,50,50,iu,支,44.4,NULL,支,NULL,支,NULL,0,222,NULL,乙,2601,50,iu,NULL,NULL,NULL,1,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50iu/支,注射液,1,0,1,西药房,NULL,NULL,2,NULL,NULL,2,肌注,1,0,1,西药房,瑞士诺华制药有限公司,NULL,1,5,25,XH05BAG120B002010280481
4513,地塞米松片,NULL,NULL,NULL,NULL,FPOST(RS,CSDSMSP(,0.75,0.75,mg,片,0.108,NULL,片,NULL,片,NULL,0,10.8,NULL,甲,463,0.75,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.75mg/片,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,1,西药房,浙江仙琚制药股份有限公司,NULL,1,100,1907,XH02ABD085A001010104735
4514,米非司酮片,NULL,NULL,NULL,NULL,WGWT(RS),MFSTP(16,25,25,mg,片,1.8,NULL,片,NULL,片,NULL,0,10.8,NULL,乙,463,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/片,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,1,西药房,浙江仙琚制药股份有限公司,NULL,1,6,100,XG03XBM095A001020104735
4543,特布他林片,NULL,NULL,NULL,NULL,FTYNT(RS,TBTLP(16,2.5,2.5,mg,包,1.575,NULL,包,NULL,片,NULL,0,6.3,NULL,甲,983,2.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5mg/片*5片/包,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,5,西药房,阿斯利康制药有限公司,NULL,1,20,61,XR03CCT022A001010201359
4545,★奥美拉唑镁肠溶片,NULL,NULL,NULL,NULL,URKQEI,AMLZMCR,20,20,mg,盒,51.93,NULL,盒,NULL,片,NULL,0,51.93,NULL,甲,983,20,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20mg/片*7片/盒,肠溶片,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,7,西药房,阿斯利康制药有限公司,NULL,1,7,13,XA02BCA211A012020179096
4547,苯妥英钠片,NULL,NULL,NULL,NULL,AEAQT(RS,BTYNP(16,0.1,0.1,g,瓶,6.8,NULL,瓶,NULL,片,NULL,0,6.8,NULL,甲,3327,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,云鹏医药集团有限公司,NULL,1,100,12,XN03ABB074A001010102968
4548,丙戊酸钠片,NULL,NULL,NULL,NULL,GDSQT(RS,BWSNP(16,0.2,0.2,g,瓶,17.8,NULL,瓶,NULL,片,NULL,0,17.8,NULL,甲,370,0.2,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.2g/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,湖南湘中制药有限公司,NULL,1,100,15,XN03AGB140A001010204971
4565,★阿奇霉素片,NULL,NULL,NULL,NULL,QWUT(RS),AQMSP(XS,0.25,0.25,g,盒,47.64,NULL,盒,NULL,片,NULL,0,47.64,NULL,甲,353,0.25,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0.25g/片*6片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,6,西药房,辉瑞制药有限公司,NULL,1,6,75,XJ01FAA051A001010201187
4587,乌苯美司胶囊,NULL,NULL,NULL,NULL,DFREG(RS,WBMSJN(1,10,10,mg,盒,108.08,NULL,盒,NULL,粒,NULL,143.668,108.08,NULL,自费,773,10,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/粒*15粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,15,西药房,浙江普洛康裕制药有限公司,NULL,1,15,97,XL03AXW068E001010204685
4625,丙酸氟替卡松吸入气雾剂,NULL,NULL,NULL,NULL,LWSRFY(R,BSFTKSXR,50,50,ug,支,86.87,NULL,支,NULL,支,NULL,0,86.87,NULL,乙,509,50,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ug/喷*120喷/支,气雾剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,141,吸入,1,0,1,西药房,葛兰素史克投资有限公司,NULL,1,1,5,XR01ADF095L028020178470
4625,丙酸氟替卡松吸入气雾剂,NULL,NULL,NULL,NULL,LWSRFY(R,BSFTKSXR,50,50,ug,支,86.87,NULL,支,NULL,支,NULL,0,86.87,NULL,乙,509,50,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ug/喷*120喷/支,气雾剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,141,吸入,1,0,1,西药房,葛兰素史克投资有限公司,NULL,1,1,100,XR01ADF095L028020178470
4672,妥布霉素滴眼液,NULL,NULL,NULL,NULL,RDFIHI(R,TBMSDYY0,5,5,ml,支,13.36,NULL,支,NULL,支,NULL,0,13.36,NULL,乙,70,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,17,滴眼,1,0,1,西药房,比利时爱尔康公司,NULL,1,1,15,XS01AAT125G010010178802
4672,妥布霉素滴眼液,NULL,NULL,NULL,NULL,RDFIHI(R,TBMSDYY0,5,5,ml,支,13.36,NULL,支,NULL,支,NULL,0,13.36,NULL,乙,70,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,17,滴眼,1,0,1,西药房,比利时爱尔康公司,NULL,1,1,150,XS01AAT125G010010178802
4699,复方磺胺甲噁唑片,NULL,NULL,NULL,NULL,DOUQ,FFHAJ嘮P,0.48,0.48,g,包,38.796,NULL,包,NULL,片,NULL,0,193.98,NULL,甲,3204,0.48,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0.48g/片*20片/瓶,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,20,西药房,特一药业集团股份有限公司,NULL,1,100,50,XJ01EEF309A001010200341
4731,双氯芬酸二乙胺乳胶剂,NULL,NULL,NULL,NULL,RWSEEY(R,SLFSEYAR,20,20,g,支,17.18,NULL,支,NULL,支,NULL,0,17.18,NULL,乙,183,20,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20g/支,凝胶剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,145,涂患处,1,0,1,西药房,北京诺华制药有限公司,NULL,1,1,84,XM02AAS197U002020100100
4734,克霉唑阴道片,NULL,NULL,NULL,NULL,MVIT(RS),KMZYDP(1,0.5,0.5,g,盒,37.17,NULL,盒,NULL,粒,NULL,0,37.17,NULL,甲,648,0.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5g/片*1片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,84,阴道塞药,1,0,1,西药房,德国拜耳公司,NULL,1,1,282,XG01AFK079A008020178271
4745,★左甲状腺素钠片,NULL,NULL,NULL,NULL,WLQT(RS),ZJZXSNP,50,50,ug,盒,24.88,NULL,盒,NULL,片,NULL,0,24.88,NULL,甲,2638,50,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ug/片*100片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,德国默克公司,NULL,1,100,259,XH03AAZ057A001020179462
4745,★左甲状腺素钠片,NULL,NULL,NULL,NULL,WLQT(RS),ZJZXSNP,50,50,ug,盒,24.88,NULL,盒,NULL,片,NULL,0,24.88,NULL,甲,2638,50,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ug/片*100片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,100,西药房,德国默克公司,NULL,1,100,480,XH03AAZ057A001020179462
4797,米诺地尔酊5%,NULL,NULL,NULL,NULL,AMS5%(RS,MNDED5%(,60,60,ml,盒,111.93,NULL,盒,NULL,瓶,NULL,0,111.93,NULL,自费,189,60,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,60ml/瓶,酊酒剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,145,涂患处,1,0,1,西药房,浙江万马药业有限公司,NULL,1,1,84,XD11AXM104C001010104726
4828,迈之灵片,NULL,NULL,NULL,NULL,DPVT(RS),MZLP(170,0.15,0.15,g,盒,42,NULL,盒,NULL,片,NULL,0,42,NULL,乙,194,0.15,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.15g/片*20片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,20,西药房,德国礼达大药厂,NULL,1,20,527,ZA16DAM0035010179003
4933,注射用重组人促卵泡激素,NULL,NULL,NULL,NULL,JXAQ(RS),ZZRCLPJS,75,75,iu,支,231,NULL,支,NULL,支,NULL,0,231,NULL,自费,2554,75,iu,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,75iu/支,粉针剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,8,皮下,1,0,1,西药房,瑞士雪兰诺大药厂,NULL,1,1,97,XG03GBC093B001010179323
4937,重组人干扰素α1b注射液,NULL,NULL,NULL,NULL,FTGITI(R,ZZRGRS?,50,50,ug,支,45.41,NULL,支,NULL,支,NULL,0,45.41,NULL,乙,726,50,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ug/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,2,肌注,1,0,1,西药房,北京三元基因工程有限公司,NULL,1,1,97,XL03ABC094B002070100115
4966,★胺碘酮片,NULL,NULL,NULL,NULL,SDDT(RS),YSADTPY,0.2,0.2,g,盒,22.78,NULL,盒,NULL,片,NULL,30.406,22.78,NULL,甲,160,0.2,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.2g/片*10片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,杭州赛诺菲安万特民生制药有限公司,NULL,1,10,102,XC01BDA201A001010104502
